id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
1,Coal,1900,1,1,1,0.0
2,Coal,1900,1,2,2,0.0
3,Coal,1900,1,3,3,0.0
4,Coal,1900,1,4,4,0.0
5,Coal,1900,1,5,5,0.0
6,Coal,1900,1,6,6,0.0
7,Coal,1900,1,7,7,0.0
8,Coal,1900,1,8,8,0.0
9,Coal,1900,1,9,9,0.0
10,Coal,1900,1,10,10,0.0
11,Coal,1900,1,11,11,0.0
12,Coal,1900,1,12,12,0.0
13,Coal,1900,1,13,13,0.0
14,Coal,1900,1,14,14,0.0
15,Coal,1900,1,15,15,0.0
16,Coal,1900,1,16,16,0.0
17,Coal,1900,1,17,17,0.0
18,Coal,1900,1,18,18,0.0
19,Coal,1900,1,19,19,0.0
20,Coal,1900,1,20,20,0.0
21,Coal,1900,1,21,21,0.0
22,Coal,1900,1,22,22,0.0
23,Coal,1900,1,23,23,0.0
24,Coal,1900,1,24,24,0.0
25,Coal,1900,1,25,25,0.0
26,Coal,1900,1,26,26,0.0
27,Coal,1900,1,27,27,0.0
28,Coal,1900,1,28,28,0.0
29,Coal,1900,1,29,29,0.0
30,Coal,1900,1,30,30,0.0
31,Coal,1900,1,31,31,0.0
32,Coal,1900,1,32,32,0.0
33,Coal,1900,1,33,33,0.0
34,Coal,1900,1,34,34,0.0
35,Coal,1900,1,35,35,0.0
36,Coal,1900,1,36,36,0.0
37,Coal,1900,1,37,37,0.0
38,Coal,1900,1,38,38,0.0
39,Coal,1900,1,39,39,0.0
40,Coal,1900,1,40,40,0.0
41,Coal,1900,1,41,41,0.0
42,Coal,1900,1,42,42,0.0
43,Coal,1900,1,43,43,-14.573333329999999
44,Coal,1900,1,44,44,0.0
45,Coal,1900,1,45,45,0.0
46,Coal,1900,1,46,46,0.0
47,Coal,1900,1,47,47,0.0
48,Coal,1900,1,48,48,0.0
49,Coal,1900,1,49,49,0.0
50,Coal,1900,1,50,50,0.0
51,Coal,1900,1,51,51,0.0
52,Coal,1900,1,52,52,0.0
53,Coal,1900,1,53,53,0.0
54,Coal,1900,1,54,54,0.0
55,Coal,1900,1,55,55,0.0
56,Coal,1900,1,56,56,0.0
57,Coal,1900,1,57,57,0.0
58,Coal,1900,1,58,58,0.0
59,Coal,1900,1,59,59,0.0
60,Coal,1900,1,60,60,0.0
61,Coal,1900,1,61,61,0.0
62,Coal,1900,1,62,62,0.0
63,Coal,1900,1,63,63,0.0
64,Coal,1900,1,64,64,0.0
65,Coal,1900,1,65,65,0.0
66,Coal,1900,1,66,66,0.0
67,Coal,1900,1,67,67,0.0
68,Coal,1900,1,68,68,0.0
69,Coal,1900,1,69,69,0.0
70,Coal,1900,1,70,70,0.0
71,Coal,1900,1,71,71,0.0
72,Coal,1900,1,72,72,0.0
73,Coal,1900,1,73,73,0.0
74,Coal,1900,1,74,74,0.0
75,Coal,1900,1,75,75,0.0
76,Coal,1900,1,76,76,0.0
77,Coal,1900,1,77,77,0.0
78,Coal,1900,1,78,78,0.0
79,Coal,1900,1,79,79,0.0
80,Coal,1900,1,80,80,0.0
81,Coal,1900,1,81,81,0.0
82,Coal,1900,1,82,82,0.0
83,Coal,1900,1,83,83,0.0
84,Coal,1900,1,84,84,0.0
85,Coal,1900,1,85,85,0.0
86,Coal,1900,1,86,86,0.0
87,Coal,1900,1,87,87,0.0
88,Coal,1900,1,88,88,0.0
89,Coal,1900,1,89,89,0.0
90,Coal,1900,1,90,90,0.0
91,Coal,1900,1,91,91,0.0
92,Coal,1900,1,92,92,0.0
93,Coal,1900,1,93,93,0.0
94,Coal,1900,1,94,94,0.0
95,Coal,1900,1,95,95,0.0
96,Coal,1900,1,96,96,0.0
97,Coal,1900,1,97,97,0.0
98,Coal,1900,1,98,98,0.0
99,Coal,1900,1,99,99,0.0
100,Coal,1900,1,100,100,0.0
101,Gas,1900,1,1,1,0.0
102,Gas,1900,1,2,2,0.0
103,Gas,1900,1,3,3,0.0
104,Gas,1900,1,4,4,0.0
105,Gas,1900,1,5,5,0.0
106,Gas,1900,1,6,6,0.0
107,Gas,1900,1,7,7,0.0
108,Gas,1900,1,8,8,0.0
109,Gas,1900,1,9,9,0.0
110,Gas,1900,1,10,10,0.0
111,Gas,1900,1,11,11,0.0
112,Gas,1900,1,12,12,0.0
113,Gas,1900,1,13,13,0.0
114,Gas,1900,1,14,14,0.0
115,Gas,1900,1,15,15,0.0
116,Gas,1900,1,16,16,0.0
117,Gas,1900,1,17,17,0.0
118,Gas,1900,1,18,18,0.0
119,Gas,1900,1,19,19,0.0
120,Gas,1900,1,20,20,0.0
121,Gas,1900,1,21,21,0.0
122,Gas,1900,1,22,22,0.0
123,Gas,1900,1,23,23,0.0
124,Gas,1900,1,24,24,0.0
125,Gas,1900,1,25,25,0.0
126,Gas,1900,1,26,26,0.0
127,Gas,1900,1,27,27,0.0
128,Gas,1900,1,28,28,0.0
129,Gas,1900,1,29,29,0.0
130,Gas,1900,1,30,30,0.0
131,Gas,1900,1,31,31,0.0
132,Gas,1900,1,32,32,0.0
133,Gas,1900,1,33,33,0.0
134,Gas,1900,1,34,34,0.0
135,Gas,1900,1,35,35,0.0
136,Gas,1900,1,36,36,0.0
137,Gas,1900,1,37,37,0.0
138,Gas,1900,1,38,38,0.0
139,Gas,1900,1,39,39,0.0
140,Gas,1900,1,40,40,0.0
141,Gas,1900,1,41,41,0.0
142,Gas,1900,1,42,42,0.0
143,Gas,1900,1,43,43,-23.33333333
144,Gas,1900,1,44,44,0.0
145,Gas,1900,1,45,45,0.0
146,Gas,1900,1,46,46,0.0
147,Gas,1900,1,47,47,0.0
148,Gas,1900,1,48,48,0.0
149,Gas,1900,1,49,49,0.0
150,Gas,1900,1,50,50,0.0
151,Gas,1900,1,51,51,0.0
152,Gas,1900,1,52,52,0.0
153,Gas,1900,1,53,53,0.0
154,Gas,1900,1,54,54,0.0
155,Gas,1900,1,55,55,0.0
156,Gas,1900,1,56,56,0.0
157,Gas,1900,1,57,57,0.0
158,Gas,1900,1,58,58,0.0
159,Gas,1900,1,59,59,0.0
160,Gas,1900,1,60,60,0.0
